Month,Season,Marketing_Spend,Economic_Index,Competition_Index,Product_Price,Sales_Volume,Returned_Items,Customer_Satisfaction,Region,Revenue,Profit,Is_Profit
2,Summer,47263,0.5959142066403991,0.5365946481918866,103.83321783469566,227,5,10,North,23050.974359302436,-24212.025640697564,0
12,Winter,69642,0.5881002024269106,0.650292840168765,145.77894979426412,209,16,9,South,28135.337310292976,-41506.662689707024,0
6,Spring,48027,0.4822103357019427,0.5307540030592819,68.86473308242552,207,10,4,North,13566.352417237827,-34460.647582762176,0
7,Winter,37739,0.5062977995600074,0.32102680308519,98.8478407256899,188,5,3,North,18089.154852801254,-19649.845147198746,0
5,Spring,50416,0.7618802025020598,0.4650659880144352,122.46478649647639,199,8,4,North,23390.774220826992,-27025.225779173008,0
1,Summer,51781,0.7215155008871754,0.6990214130062986,106.03238495907195,181,12,4,North,17919.47305808316,-33861.52694191684,0
1,Autumn,50356,0.6742084588523798,0.5370539965407669,113.75933904232066,190,7,10,North,20817.959044744683,-29538.040955255317,0
3,Spring,57996,0.6939848103529688,0.5808698154774208,52.48667977814768,213,12,2,South,10549.822635407683,-47446.17736459232,0
2,Autumn,50690,0.6846013544671269,0.5512443829053671,111.96498749259901,187,5,1,North,20377.62772365302,-30312.37227634698,0
5,Spring,57687,0.5676643787713791,0.371673296303262,84.76623587532804,199,13,10,South,15766.519872811015,-41920.48012718899,0
12,Winter,42196,0.6047603551814351,0.4068732171076036,106.19754569166294,223,10,1,East,22620.077232324205,-19575.922767675795,0
10,Winter,67807,0.4527491621958991,0.5508297735577613,99.41130538181018,225,15,8,West,20876.37413018014,-46930.625869819865,0
6,Spring,52524,0.5910304373192473,0.6225307670030612,145.56666058323265,204,17,2,North,27220.965529064506,-25303.034470935494,0
7,Autumn,54002,0.7183414249539186,0.6649857426376824,110.93390647531751,170,11,10,West,17638.491129575486,-36363.50887042451,0
4,Summer,42154,0.5339292751742865,0.37128416828477095,97.74752341474428,206,8,5,South,19354.00963611937,-22799.99036388063,0
7,Summer,54718,0.7023141204687227,0.5649680802015791,69.80614481492891,202,8,4,East,13542.392094096209,-41175.60790590379,0
11,Winter,56510,0.6091585738693763,0.6780566167578465,102.42293803699793,194,8,8,East,19050.666474881615,-37459.33352511839,0
8,Summer,38302,0.46146281343302675,0.35193773445679666,116.46457756693646,211,6,2,East,23875.238401221974,-14426.761598778026,0
11,Winter,33409,0.4892680486653688,0.7230120703699661,98.38896216361553,177,6,10,West,16824.512529978256,-16584.487470021744,0
1,Summer,52936,0.6919302869707755,0.7458411241016285,89.88687280125117,197,16,9,South,16269.523977026462,-36666.47602297354,0
6,Spring,45112,0.6552524085258384,0.8937629509432491,88.54826672307362,193,9,7,North,16292.881077045547,-28819.118922954454,0
8,Winter,52599,0.6101764072987625,0.5346400161244992,110.70282870910641,204,11,7,North,21365.64594085754,-31233.35405914246,0
5,Winter,37089,0.5725968185752054,0.5354637014393673,115.18775878618314,186,12,1,South,20042.670028795867,-17046.329971204133,0
4,Spring,34394,0.6210567977628585,0.6240491583675977,127.22420230642237,205,13,2,West,24427.046842833093,-9966.953157166907,0
2,Winter,52066,0.6880296249253248,0.6196704009574124,80.10000213579283,200,5,4,North,15619.500416479603,-36446.499583520395,0
6,Summer,46502,0.7475853280487285,0.6689550291493409,110.51955116835234,223,19,4,South,22545.988438343877,-23956.011561656123,0
6,Summer,28893,0.7523684199440605,0.6176049770697656,97.56592091164266,198,6,3,North,18732.656815035392,-10160.343184964608,0
11,Winter,63430,0.6371959900758498,0.4840907136442942,98.15531590733438,202,15,7,East,18355.04407467153,-45074.95592532847,0
1,Summer,36923,0.5828068309635479,0.6832995681460253,108.03651708068003,197,16,8,North,19554.609591603086,-17368.390408396914,0
9,Autumn,75733,0.6146248007818855,0.33931187754609116,108.15312507249895,190,14,2,West,19034.950012759815,-56698.049987240185,0
12,Winter,43759,0.6522120357255079,0.5008778505088065,110.57536211583147,192,12,4,South,19903.565180849662,-23855.434819150338,0
11,Spring,54015,0.6518066943845091,0.7345603424074698,78.8505761560838,228,4,3,West,17662.529058962773,-36352.47094103723,0
6,Autumn,66469,0.7307986637140105,0.31246302528195213,85.00377185667082,186,9,2,South,15045.667618630736,-51423.33238136926,0
3,Winter,64794,0.8115755721916655,0.39837865145042556,129.7173655103537,189,12,6,East,22959.973695332603,-41834.02630466739,0
4,Spring,69861,0.5794745370385913,0.6007620936615937,95.5885506503832,190,9,4,South,17301.527667719358,-52559.47233228064,0
12,Summer,34769,0.8155884908824462,0.5590867959854229,106.12028796035793,198,17,6,North,19207.772120824786,-15561.227879175214,0
11,Spring,38641,0.7172239246758394,0.3687461888515633,121.09332624086372,186,8,2,North,21554.612070873744,-17086.387929126256,0
4,Autumn,52259,0.5899177009814792,0.4375708995904789,109.26886144721638,206,8,4,East,21635.234566548843,-30623.765433451157,0
3,Summer,58397,0.7498564838865079,0.3228826906024491,110.93045261944079,185,7,6,South,19745.62056626046,-38651.37943373954,0
10,Winter,49887,0.7685648301419165,0.6470727499280858,117.89155358487514,213,9,5,East,24049.876931314528,-25837.123068685472,0
3,Summer,33620,0.5539704555806153,0.46161779634942024,57.66672478206,218,14,3,North,11764.01185554024,-21855.98814445976,0
3,Winter,54965,0.7732215252485648,0.7688233866140948,90.2009968967893,209,16,8,West,17408.792401080336,-37556.20759891966,0
4,Winter,48057,0.7075082821035963,0.5121650366060032,109.37211592999184,194,14,7,East,19686.98086739853,-28370.01913260147,0
7,Spring,47937,0.8368559127979192,0.4670389544895685,127.75288614115314,191,16,3,West,22356.7550747018,-25580.2449252982,0
4,Spring,27220,0.5575961418000501,0.4524767358062304,101.32191119311545,179,16,6,West,16515.47152447782,-10704.52847552218,0
9,Spring,57974,0.5646573256264004,0.46337002472113575,83.10567076487808,204,17,4,South,15540.760433032201,-42433.2395669678,0
1,Autumn,51452,0.39733378702566596,0.5166231642700705,83.63827900778995,215,4,5,East,17647.676870643678,-33804.32312935632,0
8,Autumn,67951,0.6571193920567961,0.8768611364867478,117.67722406906148,199,15,5,West,21652.60922870731,-46298.39077129269,0
7,Spring,49254,0.6375251255618718,0.4491710494850961,95.64452835216227,182,6,7,West,16833.43698998056,-32420.56301001944,0
2,Autumn,55663,0.5437006328464333,0.45404698088430356,99.85599908419327,205,6,5,South,19871.34381775446,-35791.65618224554,0
8,Summer,58318,0.5918149268511942,0.5098390768524768,112.30060387544638,195,13,3,South,20438.70990533124,-37879.29009466876,0
1,Summer,32538,0.46887789898248844,0.663541175951639,41.96952634612842,166,7,10,North,6673.154689034419,-25864.845310965582,0
11,Autumn,76166,0.7198444952831686,0.2868523158390831,140.00735023016162,179,4,5,West,24501.286290278284,-51664.71370972172,0
12,Autumn,45692,0.551030052547169,0.5682639105364468,85.37852329897878,201,6,7,North,16648.812043300863,-29043.187956699137,0
9,Summer,54945,0.9094049015620951,0.3773862235968257,104.83872738947143,196,3,5,West,20233.874386167987,-34711.12561383202,0
9,Winter,56405,0.5824398699288967,0.5829909033426424,65.90605973007457,229,21,5,North,13708.460423855511,-42696.53957614449,0
2,Summer,41852,0.524038115895169,0.42593600864593156,91.54917779189924,189,4,9,South,16936.59789150136,-24915.40210849864,0
7,Summer,68469,0.5587686881265138,0.15438464903640703,124.89376092730194,178,6,3,East,21481.726879495935,-46987.27312050406,0
10,Autumn,52659,0.45880390234557483,0.5554366404031228,61.676656406682426,194,10,6,South,11348.504778829567,-41310.49522117044,0
3,Summer,47865,0.6482271890702942,0.5541717155520303,122.52400174378282,203,9,1,North,23769.656338293866,-24095.343661706134,0
7,Autumn,51385,0.5580100300220877,0.41313795372808554,94.52607807535232,221,20,10,North,18999.741693145817,-32385.258306854183,0
12,Autumn,57642,0.7131252790397737,0.4042484209785496,109.74328880440383,208,4,5,East,22387.63091609838,-35254.36908390162,0
10,Spring,50107,0.5725252504825582,0.30329409123685214,113.15048826970221,218,13,8,West,23195.85009528895,-26911.14990471105,0
9,Summer,58819,0.7384442111685646,0.6159649912308307,108.82842998981852,219,16,5,North,22092.171287933157,-36726.82871206684,0
4,Winter,33151,0.6757455749317041,0.6323323673700212,82.70098696738347,211,19,9,North,15878.589497737627,-17272.410502262373,0
12,Spring,42520,0.6028596776718343,0.36814236722361654,92.70901706929953,189,13,6,North,16316.787004196718,-26203.212995803282,0
1,Autumn,28611,0.7580232587350821,0.4190098310691724,70.76887645498368,213,17,8,East,13870.699785176803,-14740.300214823197,0
2,Autumn,69970,0.6952293461037209,0.4905066318291555,109.8359266317616,212,5,10,South,22736.03681277465,-47233.96318722535,0
1,Winter,69839,0.8946212826663225,0.840629792155332,134.04110308031852,183,9,8,North,23323.151935975424,-46515.848064024576,0
12,Autumn,56266,0.5590544755021796,0.5817682621383398,63.51118226647075,203,10,3,East,12257.658177428853,-44008.34182257115,0
5,Summer,39873,0.607661610545846,0.3584876727487431,84.76708187723929,208,18,7,North,16105.745556675465,-23767.254443324535,0
5,Spring,73898,0.756870901101093,0.5455670464235758,96.36449448234133,211,6,7,West,19754.72136887997,-54143.27863112003,0
11,Autumn,43955,0.4456462188164887,0.2934962689042877,103.46682847427108,221,7,10,East,22141.90129349401,-21813.09870650599,0
7,Autumn,47867,0.7316943563232562,0.6076985464874256,117.58352602868852,184,8,6,North,20694.70058104918,-27172.29941895082,0
9,Winter,51595,0.6439302757681471,0.7513321090316728,96.95600039284666,202,4,7,East,19197.28807778364,-32397.71192221636,0
9,Summer,54515,0.5111789244552751,0.7519687527625937,93.68082547108699,216,7,2,North,19579.29252345718,-34935.70747654282,0
3,Autumn,56438,0.4636960341448878,0.6102340255211508,122.06261412139482,223,21,9,South,24656.648052521752,-31781.351947478248,0
3,Winter,56839,0.5327510526869715,0.41248814661978056,113.23991134126611,185,10,10,North,19816.984484721568,-37022.01551527843,0
3,Autumn,48554,0.37151804276744277,0.30486473652288115,110.77955951402197,203,14,10,East,20937.336748150152,-27616.663251849848,0
4,Winter,56681,0.5510460556308496,0.2899692434946336,102.25031423176229,212,16,1,West,20041.061589425408,-36639.93841057459,0
8,Winter,48107,0.6622556333342582,0.0790674335752185,119.66304421839718,187,9,1,West,21300.021870874698,-26806.978129125302,0
6,Summer,55793,0.5523699359031172,0.6040783644511882,86.87381217539468,207,6,3,West,17461.63624725433,-38331.363752745674,0
8,Autumn,54972,0.7388312701433808,0.4845746719663401,84.14611435627843,197,7,3,North,15987.761727692901,-38984.2382723071,0
1,Summer,57628,0.7659947602725288,0.636382424967969,114.92201973738648,228,10,1,South,25053.000302750253,-32574.999697249747,0
8,Winter,56379,0.7275644482625774,0.7142047227852182,67.49928061506183,189,13,7,North,11879.873388250882,-44499.12661174912,0
4,Spring,45575,0.6230640910264365,0.5149858315853615,101.84359019272975,205,10,4,West,19859.500087582303,-25715.499912417697,0
11,Autumn,54587,0.367532072751353,0.5218942414569725,93.66883295474976,226,4,10,East,20794.480915954446,-33792.519084045554,0
1,Spring,56533,0.5296302507967394,0.43035194832538004,71.88490538694089,188,11,2,West,12723.628253488538,-43809.37174651146,0
8,Autumn,37088,0.5857961473225612,0.4480873374241388,81.3746484056747,200,18,10,East,14810.186009832796,-22277.813990167204,0
4,Summer,47259,0.5106132350495189,0.6092704868709401,97.82047815409301,206,17,5,South,18488.07037112358,-28770.92962887642,0
6,Summer,56081,0.5860494524513429,0.4738437454452034,120.67926512998045,167,14,6,East,18463.92756488701,-37617.07243511299,0
8,Summer,67092,0.761006746869338,0.45214884998707644,86.94084017484377,197,16,9,North,15736.292071646723,-51355.70792835328,0
4,Summer,58249,0.43542234704846816,0.49725247108357234,124.26762799809987,238,10,4,North,28333.01918356677,-29915.98081643323,0
3,Summer,67723,0.7811692056119026,0.6329495294092384,101.26358455113032,211,17,2,North,19645.13540291928,-48077.86459708072,0
9,Spring,46016,0.6884726421754137,0.39610076632548463,126.20769404339941,201,6,5,East,24610.500338462887,-21405.499661537113,0
3,Summer,52501,0.6268216808277696,0.4900207223671951,87.91016782439902,187,13,3,North,15296.36920144543,-37204.63079855457,0
9,Winter,58057,0.5286383444259236,0.5367916756667644,99.02380823789262,202,14,2,North,18616.47594872381,-39440.52405127619,0
2,Winter,26736,0.5126049654508574,0.6740332855377859,107.36967206673991,222,4,1,North,23406.5885105493,-3329.4114894507,0
2,Spring,65108,0.43737822854112596,0.4641054834800872,96.40979074516976,187,15,10,South,16582.4840081692,-48525.515991830805,0
2,Autumn,31390,0.7716765480314387,0.3923264920922417,119.06048294290471,209,19,2,East,22621.491759151897,-8768.508240848103,0
6,Winter,59969,0.7537611560074041,0.4273458583591467,55.84872549419468,190,7,6,East,10220.316765437627,-49748.68323456237,0
3,Autumn,56868,0.4593715371416718,0.6579586149523069,148.4481107757988,216,18,8,West,29392.725933608162,-27475.274066391838,0
9,Spring,26604,0.5447372005093798,0.8049957947905197,117.15549213990325,199,5,3,East,22728.165475141228,-3875.834524858772,0
4,Autumn,27109,0.6433144769231909,0.3029363279470951,96.52936341929967,192,13,9,South,17278.75605205464,-9830.24394794536,0
1,Autumn,64324,0.5700490861827792,0.33570475773952146,88.95356652845311,177,10,9,East,14855.24561025167,-49468.75438974833,0
4,Autumn,62147,0.40813252429681823,0.4746804819946782,82.67158777102891,196,12,2,South,15211.57214986932,-46935.42785013068,0
1,Autumn,41191,0.5342227239444312,0.5166434144102066,112.91230948339474,221,20,8,South,22695.37420616234,-18495.62579383766,0
5,Spring,41181,0.7951034298020019,0.6180454348332493,119.89963337584707,188,16,10,East,20622.736940645696,-20558.263059354304,0
4,Winter,55126,0.5410021409585556,0.36633004870977703,96.749477437402,212,17,5,West,18866.14810029339,-36259.85189970661,0
8,Summer,49872,0.5836532663297793,0.3405336445025804,122.13980825957006,197,8,4,North,23084.42376105874,-26787.57623894126,0
8,Autumn,60543,0.4854822575964619,0.5207130729700444,81.85479906477755,202,18,10,North,15061.28302791907,-45481.71697208093,0
7,Winter,54795,0.6587762985283748,0.46123989196892473,78.32378300026328,222,6,5,East,16917.937128056867,-37877.06287194313,0
3,Winter,65830,0.6115151799024583,0.6390081496657287,136.266824104911,220,19,4,East,27389.63164508711,-38440.36835491289,0
1,Spring,59700,0.5257980258443021,0.5731039704785575,111.82217227077086,215,9,8,South,23035.367487778796,-36664.6325122212,0
1,Winter,57207,0.4695344604192575,0.5833069021449828,127.93696403626656,208,5,4,East,25971.20369936211,-31235.79630063789,0
12,Spring,46478,0.7404543374010876,0.48432779804347004,82.92120583224614,188,13,10,South,14511.211020643075,-31966.788979356927,0
11,Autumn,45746,0.43944565933589197,0.8533370387852308,81.5294921646254,217,8,6,West,17039.66386240671,-28706.33613759329,0
3,Autumn,49482,0.6503815695589554,0.374337802760936,92.82781361084916,198,7,2,East,17730.11239967219,-31751.88760032781,0
6,Summer,68409,0.3846120755288427,0.5916214750632163,83.51882316921976,195,8,5,North,15618.019932644094,-52790.98006735591,0
7,Summer,45937,0.6707211683012382,0.3095465019390339,114.10730420456902,198,4,6,North,22136.81701568639,-23800.18298431361,0
6,Summer,52605,0.697029888726006,0.3389798483390821,84.97747886147108,198,6,5,East,16315.67594140245,-36289.32405859755,0
6,Winter,27551,0.7094783711639914,0.40889816018518177,76.56660283865419,192,3,2,South,14471.087936505643,-13079.912063494357,0
6,Autumn,56758,0.5838791531430132,0.7443985004927038,102.84030824510465,173,9,7,North,16865.810552197163,-39892.18944780284,0
3,Spring,72571,0.7584003605563696,0.5395841645681029,74.20027648349574,197,5,4,South,14246.453084831182,-58324.546915168816,0
6,Summer,40663,0.8307791694996068,0.4114282897183437,64.0107213704922,224,16,8,East,13314.230045062379,-27348.76995493762,0
8,Spring,81744,0.5678376863954037,0.556165448893186,102.66514467722556,182,7,7,East,17966.400318514472,-63777.59968148553,0
11,Spring,51822,0.5548994969870072,0.5052721822136763,65.0155991397958,198,18,7,North,11702.807845163243,-40119.19215483675,0
11,Summer,24270,0.6149177260344936,0.42620399462913205,115.50558792590846,210,18,9,East,22177.072881774424,-2092.927118225576,0
2,Autumn,46144,0.5522319854105793,0.2905056716317659,72.09332547494408,193,8,1,West,13337.265212864655,-32806.73478713534,0
5,Summer,63304,0.537612980398988,0.7157813726768435,55.186524271605045,169,13,10,West,8609.097786370387,-54694.90221362961,0
1,Spring,69993,0.546326145975849,0.5314727193065063,94.12406699718412,193,16,6,North,16659.95985850159,-53333.04014149841,0
12,Summer,57180,0.7715756008006245,0.8260607560202358,102.89189006592969,188,18,6,West,17491.621311208048,-39688.378688791956,0
1,Spring,65675,0.6771881995035431,0.641048243081132,109.82950127363881,231,15,6,South,23723.172275105982,-41951.827724894014,0
5,Spring,38222,0.5519053872741908,0.5826979587141563,103.44031398031707,190,5,6,North,19136.45808635866,-19085.54191364134,0
12,Summer,43197,0.3544874974277714,0.43471935070745493,78.81374757764516,190,13,10,North,13950.033321243192,-29246.966678756806,0
3,Winter,33205,0.4455535506393532,0.33569816542146247,114.26122361853209,226,15,7,South,24109.11818351027,-9095.881816489731,0
4,Summer,43949,0.6503429082601877,0.46734035232673293,119.20277012959492,197,14,10,West,21814.10693371587,-22134.89306628413,0
3,Winter,57619,0.38784440586111824,0.3313561108691254,75.88475743088922,217,9,6,West,15784.029545624959,-41834.97045437504,0
1,Spring,52126,0.6292993527451956,0.5975285571096132,96.37987722680772,192,17,1,West,16866.478514691353,-35259.52148530865,0
1,Spring,58678,0.4934436275134974,0.7448978746545696,94.5111994578196,208,20,3,North,17768.105498070086,-40909.89450192991,0
12,Winter,40634,0.6091805774580673,0.46086316008243045,104.40763165576068,203,7,2,North,20463.895804529093,-20170.104195470907,0
12,Spring,41244,0.6063856301334143,0.6416736458586796,95.90152416451782,172,4,6,West,16111.456059638995,-25132.543940361007,0
5,Winter,52046,0.612058993389071,0.3966156394674715,98.64244455854046,203,7,8,East,19333.91913347393,-32712.08086652607,0
6,Winter,43973,0.5605578152921479,0.45462997426889734,112.83631060483381,182,15,3,West,18843.663871007248,-25129.336128992752,0
3,Spring,63018,0.5572714374392267,0.37775540231518356,77.72293800797733,186,13,10,South,13446.06827538008,-49571.93172461992,0
12,Autumn,43725,0.5279209581063561,0.18003004473942347,114.74746270521648,196,13,8,North,20998.785675054616,-22726.214324945384,0
9,Winter,45046,0.6483892317241889,0.49451999751220843,122.82265463062501,188,9,8,South,21985.25517888188,-23060.74482111812,0
5,Summer,54188,0.6805192674780948,0.5192677606396628,132.68269986977737,190,12,5,South,23617.52057682037,-30570.47942317963,0
8,Summer,46107,0.47810274774638734,0.6598791498142456,57.13265351725282,177,7,8,North,9712.55109793298,-36394.44890206702,0
1,Spring,37650,0.594837152770773,0.6193157379003932,96.34196685769564,168,9,6,East,15318.372730373607,-22331.62726962639,0
5,Autumn,39006,0.6196582073487737,0.6213429348558492,60.69798851292822,191,15,5,West,10682.845978275367,-28323.154021724633,0
3,Spring,55377,0.6183771134623042,0.35389456653231843,51.29872620454353,193,19,9,South,8925.978359590574,-46451.021640409424,0
12,Autumn,36412,0.6166769619596517,0.5689245959106038,102.88186095214957,218,20,7,North,20370.608468525614,-16041.391531474386,0
1,Winter,63971,0.5597965189654776,0.7373890948222388,92.01696414299276,210,19,8,South,17575.240151311617,-46395.75984868838,0
4,Winter,43096,0.6279030425462538,0.5569801776063622,105.99701903541492,208,10,1,West,20987.409769012156,-22108.590230987844,0
5,Winter,56162,0.661802871098362,0.7742890419597496,109.72255380174632,187,10,2,East,19420.892022909098,-36741.1079770909,0
7,Winter,43695,0.6141036655822564,0.8028449166679794,124.95791916215842,191,14,8,East,22117.55169170204,-21577.44830829796,0
1,Summer,40847,0.6505939836533724,0.45972975945625316,101.0784085061156,202,18,9,East,18598.427165125267,-22248.572834874733,0
3,Summer,52461,0.6990353411037507,0.3954590382379143,158.46711234638175,194,6,4,North,29791.81712111977,-22669.18287888023,0
2,Spring,60517,0.4149059642104732,0.38578067518715753,106.12819709970425,181,8,10,North,18360.178098248834,-42156.821901751166,0
9,Autumn,47526,0.6943463841865367,0.272579626984517,136.84958089134423,215,6,10,East,28601.562406290945,-18924.437593709055,0
10,Winter,49345,0.6342427765221275,0.42223956508767174,53.34324398951503,193,13,9,West,9601.783918112706,-39743.216081887294,0
6,Winter,58074,0.4888374672261273,0.681149817463437,126.9947905910125,193,8,4,West,23494.036259337314,-34579.963740662686,0
10,Autumn,58405,0.6802470882319689,0.16939436371231403,96.38479020408879,192,8,10,North,17734.801397552335,-40670.198602447665,0
3,Autumn,49615,0.5601679093976037,0.34438198989293806,61.03305481145457,180,4,10,East,10741.817646816004,-38873.182353184,0
8,Spring,45565,0.5738033563681447,0.48093028375220037,108.41090218456239,219,10,10,West,22657.878556573538,-22907.121443426462,0
8,Autumn,50826,0.5492320217534338,0.36842221990674495,93.94088924031365,182,16,9,West,15594.187613892067,-35231.81238610794,0
2,Winter,48090,0.6302398844238224,0.42090710836396694,111.60106496896285,179,6,7,West,19306.984239630572,-28783.015760369428,0
6,Winter,53129,0.5214646857487947,0.4231505488366545,120.22152915102157,206,15,2,North,22962.31206784512,-30166.68793215488,0
7,Winter,38057,0.6901474629947786,0.46136896699073765,70.21699766476809,176,12,9,East,11515.587617021967,-26541.412382978033,0
2,Winter,52771,0.5861137412805328,0.3905817955835392,120.29837964910315,198,17,4,South,21774.00671648767,-30996.99328351233,0
11,Winter,42816,0.5635797516512062,0.3783180179216678,100.12958968441433,180,5,8,East,17522.678194772507,-25293.321805227493,0
10,Spring,59058,0.675287567761397,0.6401464618881847,127.05682349386545,194,19,7,East,22234.944111426455,-36823.055888573545,0
2,Winter,43275,0.5680443237680919,0.6574481266790517,95.89703542004263,200,13,7,North,17932.745623547973,-25342.254376452027,0
10,Spring,43448,0.6948176825362301,0.2929184982128886,90.59182214937158,197,19,8,West,16125.344342588141,-27322.65565741186,0
1,Winter,54453,0.6979592950840865,0.08606039010906741,100.54108081377903,205,19,1,West,18700.6410313629,-35752.3589686371,0
8,Summer,50142,0.4665196161781022,0.6595062274356396,102.03721412759707,200,7,5,North,19693.182326626233,-30448.817673373767,0
1,Summer,72766,0.7109260202222923,0.31567993721717935,86.74430397016529,190,4,2,North,16134.440538450744,-56631.55946154926,0
9,Summer,33706,0.4537964028498114,0.531911725768961,90.07390538089433,178,7,2,North,15402.63782013293,-18303.362179867072,0
11,Summer,51098,0.7171580526882511,0.2651492190457674,75.46248930972422,201,12,1,North,14262.410479537877,-36835.58952046212,0
6,Spring,61296,0.8028357192230239,0.6946632477889507,91.30709820419611,199,6,5,North,17622.26995340985,-43673.73004659015,0
7,Spring,44216,0.6874834438269132,0.8815501842952291,113.52620119995157,186,6,2,South,20434.716215991284,-23781.283784008716,0
10,Autumn,40894,0.38430193553003267,0.5274210363808005,97.25291652187713,212,12,4,East,19450.583304375425,-21443.416695624575,0
7,Winter,41291,0.7063565719386018,0.4858846027310725,120.18130592094657,204,4,3,East,24036.261184189316,-17254.738815810684,0
10,Summer,33880,0.8246128965936012,0.4516790637214904,96.29141064693853,172,5,3,East,16080.665578038734,-17799.334421961266,0
3,Spring,63497,0.569696835900197,0.6172698966969368,71.36964004553371,178,9,2,West,12061.469167695197,-51435.5308323048,0
2,Winter,46703,0.596529667997011,0.5851530126401878,111.94549775113165,182,4,6,South,19926.298599701433,-26776.701400298567,0
9,Winter,45519,0.48115132780735675,0.6505247680329297,86.52753717933194,212,10,2,East,17478.562510225052,-28040.437489774948,0
8,Spring,28759,0.6312079418819669,0.4058125216102876,95.33265422472931,183,10,8,West,16492.54918087817,-12266.45081912183,0
12,Summer,35662,0.726917718254313,0.5510176559606967,124.75144094968235,198,11,8,South,23328.5194575906,-12333.480542409401,0
10,Autumn,64653,0.6697737128149454,0.4186297899940706,76.78259080556973,193,17,5,South,13513.735981780272,-51139.26401821973,0
7,Winter,53031,0.9141966977287799,0.34134265278949183,103.2948757492877,206,12,10,West,20039.205895361814,-32991.79410463819,0
9,Autumn,61665,0.6033027042965797,0.49384768684948044,99.18963299928416,206,11,7,South,19341.97843486041,-42323.021565139585,0
4,Summer,60399,0.4369326632584736,0.36162309044343766,114.01851430874206,181,9,4,West,19611.184461103632,-40787.815538896364,0
4,Summer,39993,0.6170970971568219,0.6760590496613883,117.10306730964045,185,15,1,East,19907.521442638877,-20085.478557361123,0
1,Autumn,74298,0.35835482347875103,0.3707119432976266,105.27678008497784,196,17,2,West,18844.543635211034,-55453.456364788966,0
8,Summer,69497,0.5466896075135486,0.554531891103104,92.792507068392,214,18,10,South,18187.331385404832,-51309.66861459517,0
12,Winter,44362,0.7624382058600212,0.40948665518604166,109.4674500805192,199,14,10,East,20251.478264896054,-24110.521735103946,0
3,Autumn,14317,0.6325133648631771,0.5415594125656268,126.71311794289124,207,6,4,East,25469.33670652114,11152.336706521139,1
7,Summer,46434,0.6179416812831269,0.42140051398169653,99.45420120720598,200,8,1,North,19095.20663178355,-27338.79336821645,0
12,Autumn,52382,0.7820780376715356,0.3114183087713694,94.65487771153947,214,5,8,North,19782.869441711748,-32599.130558288252,0
2,Winter,44322,0.572940010833663,0.5725659111427768,107.7634051533598,214,20,9,South,20906.1005997518,-23415.8994002482,0
2,Summer,47784,0.7261820412934109,0.4646876567130167,100.77454040739224,184,13,4,West,17232.446409664073,-30551.553590335927,0
7,Winter,41713,0.612930697516634,0.5428977411083689,73.24581152164401,194,15,10,West,13111.000262374278,-28601.999737625723,0
6,Summer,59216,0.6380047463459027,0.43567355965543436,104.78661600794963,216,9,3,South,21690.829513645574,-37525.17048635443,0
3,Spring,50636,0.4782695144136987,0.3008095229347322,73.06475182472472,183,16,2,East,12201.81355472903,-38434.18644527097,0
9,Summer,59515,0.5517953205171783,0.6624767895584385,107.48961292816891,204,8,5,South,21067.964133921105,-38447.03586607889,0
10,Autumn,62222,0.4602481767156126,0.6105136633161632,84.05714551186865,216,4,3,South,17820.114848516154,-44401.885151483846,0
6,Summer,28256,0.5904754921774654,0.41495585366701343,100.73749608372692,203,10,10,East,19442.336744159296,-8813.663255840704,0
10,Winter,42294,0.6390402343916267,0.5104668820248197,107.81187812398473,211,13,7,West,21346.751868548978,-20947.248131451022,0
10,Winter,43759,0.48899618949085477,0.6563029224744406,149.07806691887143,225,13,6,South,31604.55018680074,-12154.449813199259,0
6,Summer,75713,0.8049178922684823,0.43144424962064043,114.85499923573849,181,16,1,West,18951.07487389685,-56761.925126103146,0
1,Autumn,51490,0.627810601909196,0.45471732422141725,127.2959761948467,222,6,8,South,27495.93085808689,-23994.06914191311,0
4,Spring,58125,0.605779558558522,0.536544875001106,137.4349563738785,181,11,2,East,23363.942583559343,-34761.05741644066,0
10,Autumn,31193,0.6769657751345625,0.4311363404668121,109.78511833998888,198,12,5,East,20420.032011237934,-10772.967988762066,0
6,Spring,51432,0.5171071919134078,0.6285637995480533,105.71379600534398,192,8,9,North,19451.33846498329,-31980.66153501671,0
6,Winter,59782,0.6163477479167453,0.4746648829538843,78.66557782347569,206,17,8,East,14867.794208636904,-44914.2057913631,0
11,Autumn,58619,0.5283133779642408,0.3823946187509039,97.66740135199211,191,15,2,North,17189.46263795061,-41429.53736204939,0
12,Spring,56233,0.7558679910088982,0.5912958244810992,85.53824540728274,202,15,9,South,15995.651891161873,-40237.34810883812,0
5,Summer,50130,0.49413606506029184,0.32868040258529796,91.97882299751228,177,15,5,West,14900.569325596989,-35229.43067440301,0
1,Winter,50615,0.6063165459307174,0.8022317841686321,137.41326752384936,221,17,10,East,28032.30657486527,-22582.69342513473,0
8,Summer,33067,0.6329315785151776,0.7373744545370304,102.2924301839998,221,8,6,East,21788.287629191957,-11278.712370808043,0
5,Winter,40994,0.6394825744407702,0.5770243215381523,82.48200844567782,214,16,3,East,16331.437672244208,-24662.56232775579,0
12,Autumn,52309,0.5418764826917167,0.5643996532729852,127.49066909382609,188,8,3,South,22948.320436888695,-29360.679563111305,0
